SK_ID_CURR,CODE_GENDER,age,DAYS_BIRTH,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,AMT_CREDIT,A,B,C,D
236355,0,1,10374,0,157500,2,497520.0,,1.0,,
150063,1,1,11184,1,270000,1,454500.0,1.0,,,
220374,1,1,10726,1,405000,4,450000.0,1.0,,,
348663,1,1,16513,1,171000,4,835380.0,1.0,,,
427274,0,1,20918,1,202500,4,328405.5,,1.0,,
432545,1,1,20884,1,175500,4,808650.0,1.0,,,
345995,0,1,17135,1,157500,1,755190.0,,1.0,,
356527,1,1,16813,1,225000,1,1022022.0,1.0,,,
395985,0,1,19049,1,54000,4,545040.0,,1.0,,
330514,1,1,20812,1,112500,4,1211049.0,1.0,,,
238023,0,1,14304,1,247500,1,932643.0,,1.0,,
249469,0,1,12550,1,180000,1,592560.0,,1.0,,
121802,0,1,17060,1,157500,1,337500.0,,1.0,,
210011,0,1,22427,1,112500,4,337500.0,,1.0,,
370035,0,1,10700,1,157500,1,381528.0,,1.0,,
373928,0,1,18743,1,135000,1,2013840.0,,1.0,,
151804,0,1,19464,1,67500,4,810000.0,,1.0,,
263856,1,1,15326,1,243000,4,346500.0,1.0,,,
196897,1,1,22176,1,112500,1,495000.0,1.0,,,
356368,0,1,13141,1,67500,4,95940.0,,1.0,,
112607,0,1,10649,1,90000,4,204768.0,,1.0,,
308859,1,1,13053,1,427500,1,954643.5,1.0,,,
137189,0,1,13229,1,67500,4,172512.0,,1.0,,
143771,0,1,18242,1,135000,4,755190.0,,1.0,,
187777,1,0,8836,1,180000,4,342000.0,,,1.0,
288569,0,1,11154,1,468000,1,553806.0,,1.0,,
447725,0,1,15056,1,112500,4,270000.0,,1.0,,
378518,0,1,15869,0,202500,2,405000.0,,1.0,,
303353,0,1,20383,0,90000,1,675000.0,,1.0,,
336409,0,1,9504,0,135000,4,385164.0,,1.0,,
376705,1,1,22972,1,180000,1,295168.5,1.0,,,
200147,1,1,14800,0,157500,0,382500.0,1.0,,,
172848,0,1,22005,0,225000,4,630000.0,,1.0,,
425300,0,1,12257,1,337500,4,426645.0,,1.0,,
191917,0,1,10737,0,103500,4,112068.0,,1.0,,
289349,0,1,14931,1,315000,4,1913805.0,,1.0,,
264847,0,1,15425,0,148500,1,814041.0,,1.0,,
169460,0,1,21815,1,99000,4,585000.0,,1.0,,
334358,0,1,18183,1,112500,4,315000.0,,1.0,,
183889,0,1,19293,1,112500,4,528633.0,,1.0,,
181857,1,1,15399,1,202500,4,450000.0,1.0,,,
271168,1,1,22468,1,108000,4,312768.0,1.0,,,
423604,1,1,15147,1,225000,4,348264.0,1.0,,,
409644,0,1,16715,1,112500,4,246357.0,,1.0,,
370089,0,1,22246,1,135000,4,247500.0,,1.0,,
161679,1,1,13577,1,90000,4,50940.0,1.0,,,
311030,0,1,20596,1,225000,1,135000.0,,1.0,,
367444,0,1,11780,0,99000,4,533304.0,,1.0,,
387465,0,1,14315,1,112500,4,1288350.0,,1.0,,
170618,0,1,22589,1,135000,4,824823.0,,1.0,,
423359,0,1,20085,1,126000,4,213322.5,,1.0,,
170392,0,1,18275,1,202500,4,755190.0,,1.0,,
135454,1,1,15889,0,135000,4,779688.0,1.0,,,
281693,1,1,16947,0,135000,4,888840.0,1.0,,,
149080,0,1,10449,1,180000,1,622413.0,,1.0,,
138645,0,1,20514,0,202500,1,180000.0,,1.0,,
454435,0,1,10896,0,157500,1,381528.0,,1.0,,
423782,1,1,20411,0,112500,3,270000.0,1.0,,,
193410,1,1,9786,0,360000,1,485640.0,1.0,,,
388547,1,1,14989,1,135000,4,863226.0,1.0,,,
414196,0,1,15657,0,225000,1,790830.0,,1.0,,
240170,0,1,11134,0,227700,1,787086.0,,1.0,,
157180,1,1,16016,0,225000,4,1546020.0,1.0,,,
299498,0,1,17410,1,135000,4,123637.5,,1.0,,
318374,1,1,17368,0,247500,1,850500.0,1.0,,,
439579,0,1,20885,1,135000,4,360000.0,,1.0,,
373212,0,1,20342,1,315000,4,381528.0,,1.0,,
337309,1,1,16283,1,247500,4,1078200.0,1.0,,,
264727,1,1,17962,1,360000,1,1546020.0,1.0,,,
123726,0,1,20703,1,126000,4,382500.0,,1.0,,
243621,1,1,13453,0,90000,4,284400.0,1.0,,,
130766,0,1,23608,1,157500,1,361998.0,,1.0,,
176279,0,1,17812,0,180000,4,1350000.0,,1.0,,
422429,0,1,16915,1,225000,1,742500.0,,1.0,,
421548,0,1,18990,0,135000,4,911079.0,,1.0,,
165909,1,1,10717,1,135000,4,344043.0,1.0,,,
281808,0,1,19767,1,81000,4,781920.0,,1.0,,
159776,0,1,20831,0,225000,4,395766.0,,1.0,,
389921,0,0,8806,1,135000,1,148500.0,,,,1.0
344957,1,1,9754,1,90000,4,50940.0,1.0,,,
250475,1,1,14932,0,135000,4,180000.0,1.0,,,
276933,1,1,19853,1,157500,4,755190.0,1.0,,,
175862,0,1,21784,0,90000,4,295668.0,,1.0,,
260477,0,1,15650,1,405000,1,1223010.0,,1.0,,
199341,0,1,18272,0,90000,4,545040.0,,1.0,,
310045,1,1,18370,1,175500,4,338314.5,1.0,,,
448624,0,1,23244,1,225000,4,590337.0,,1.0,,
148181,0,1,15830,1,54000,4,127350.0,,1.0,,
420466,0,1,16506,1,135000,4,247500.0,,1.0,,
350399,0,1,21119,1,157500,4,1462720.5,,1.0,,
403293,1,1,13263,0,270000,4,352656.0,1.0,,,
140777,0,1,12042,1,135000,1,298467.0,,1.0,,
359687,0,1,18663,1,225000,4,835380.0,,1.0,,
112427,1,1,12025,0,135000,4,146043.0,1.0,,,
168028,0,1,22663,1,90000,4,508495.5,,1.0,,
316467,0,1,12298,0,112500,4,327024.0,,1.0,,
240806,0,1,22534,1,143100,4,1125000.0,,1.0,,
101639,1,1,10719,1,292500,1,900000.0,1.0,,,
398342,1,1,22348,1,54000,4,47970.0,1.0,,,
284360,1,1,12593,1,135000,4,388066.5,1.0,,,
381268,0,1,14727,1,157500,4,835605.0,,1.0,,
184246,0,1,23903,1,54000,3,254700.0,,1.0,,
435606,0,1,17294,1,90000,4,319981.5,,1.0,,
248860,1,1,11681,0,540000,1,1042560.0,1.0,,,
352516,0,0,8419,0,112500,2,298512.0,,,,1.0
156335,0,1,21419,1,270000,1,280170.0,,1.0,,
226498,1,0,8997,0,112500,4,222547.5,,,1.0,
225020,1,1,23008,0,157500,4,729792.0,1.0,,,
207325,1,1,15503,1,202500,4,728460.0,1.0,,,
298738,0,1,14651,1,112500,4,359725.5,,1.0,,
250779,0,1,21269,1,382500,4,2156400.0,,1.0,,
136251,0,1,19695,1,166500,4,1006920.0,,1.0,,
207904,1,1,14865,1,135000,4,770292.0,1.0,,,
216177,0,1,9907,1,90000,4,180000.0,,1.0,,
453660,0,1,9182,1,120784,1,720000.0,,1.0,,
160797,0,1,11444,1,180000,2,284400.0,,1.0,,
217806,1,1,12545,1,135000,4,1288350.0,1.0,,,
130742,0,1,18076,1,157500,4,1467612.0,,1.0,,
102275,1,1,9699,1,135000,4,239850.0,1.0,,,
211077,0,1,16621,1,270000,1,1133748.0,,1.0,,
203505,1,1,15716,1,180000,4,835380.0,1.0,,,
360738,1,1,21318,0,495000,1,1061599.5,1.0,,,
335927,1,1,17454,0,202500,4,585000.0,1.0,,,
448115,0,1,13400,0,225000,1,1350000.0,,1.0,,
222222,1,1,14065,0,112500,4,225000.0,1.0,,,
448562,0,1,21630,1,180000,1,675000.0,,1.0,,
437318,0,1,17867,1,135000,4,650758.5,,1.0,,
379035,0,1,14053,1,81000,4,225000.0,,1.0,,
446993,0,1,16691,1,90000,4,112068.0,,1.0,,
310798,1,1,14447,1,202500,1,1288350.0,1.0,,,
154451,0,1,19530,1,360000,1,1546020.0,,1.0,,
315269,0,1,15791,0,90000,2,526500.0,,1.0,,
150609,1,1,22181,1,270000,2,184500.0,1.0,,,
265239,1,1,14133,0,135000,4,450000.0,1.0,,,
272976,0,1,15424,0,135000,4,432990.0,,1.0,,
243823,0,1,14235,1,135000,1,702000.0,,1.0,,
124809,0,1,11823,1,256500,4,582804.0,,1.0,,
304105,0,1,12849,1,90000,4,314100.0,,1.0,,
112707,0,1,14702,0,180000,4,1082214.0,,1.0,,
233377,0,1,15359,1,90000,4,544491.0,,1.0,,
375593,0,1,14676,1,202500,4,873000.0,,1.0,,
415708,1,1,13861,1,130500,4,447768.0,1.0,,,
206855,0,1,15832,1,48600,4,495000.0,,1.0,,
157860,0,1,16635,1,301500,1,481495.5,,1.0,,
243752,0,1,11764,1,360000,0,450000.0,,1.0,,
115056,0,1,12846,1,135000,4,343800.0,,1.0,,
201500,1,1,13374,1,270000,1,1288350.0,1.0,,,
419695,0,1,21914,1,193500,3,1113840.0,,1.0,,
382982,1,1,18646,0,157500,1,808650.0,1.0,,,
306467,1,1,15298,1,247500,4,808650.0,1.0,,,
406442,0,1,11982,1,90000,1,270000.0,,1.0,,
127577,0,1,13695,0,157500,4,263686.5,,1.0,,
415234,0,1,17222,1,157500,1,536917.5,,1.0,,
328848,1,1,23712,0,112500,1,675000.0,1.0,,,
287914,0,1,22817,1,180000,4,601470.0,,1.0,,
288490,1,1,17741,1,157500,3,384048.0,1.0,,,
306407,1,1,12417,1,630000,1,1305000.0,1.0,,,
228387,0,1,21061,1,306000,4,668484.0,,1.0,,
443595,0,1,14032,1,202500,4,807984.0,,1.0,,
295043,0,1,9730,0,180000,4,521280.0,,1.0,,
100909,0,1,20193,1,135000,4,229500.0,,1.0,,
290594,0,1,14602,1,180000,4,50940.0,,1.0,,
179850,0,1,20574,1,40500,4,450000.0,,1.0,,
333147,0,1,15195,1,225000,4,891540.0,,1.0,,
182197,0,1,19318,1,112500,4,477000.0,,1.0,,
379320,0,1,17947,1,67500,4,215640.0,,1.0,,
363385,0,1,21478,1,247500,1,1312110.0,,1.0,,
297343,0,1,15054,0,67500,4,161730.0,,1.0,,
178158,1,1,12949,1,238500,1,258709.5,1.0,,,
217093,0,1,23803,1,67500,4,422892.0,,1.0,,
352944,0,1,17049,1,247500,4,808650.0,,1.0,,
315911,0,1,14376,0,270000,1,1345500.0,,1.0,,
426166,1,1,9380,1,202500,4,90000.0,1.0,,,
135140,1,1,10212,0,112500,4,450000.0,1.0,,,
441360,0,1,14593,1,360000,1,1247472.0,,1.0,,
164185,0,1,12204,1,225000,4,134775.0,,1.0,,
443872,0,1,14024,1,180000,4,191880.0,,1.0,,
302838,0,1,15325,1,90000,4,180000.0,,1.0,,
138111,0,1,13465,1,90000,4,254700.0,,1.0,,
421378,0,1,24282,1,135000,1,314100.0,,1.0,,
224454,1,1,17076,1,157500,4,1006920.0,1.0,,,
349958,0,1,17702,1,157500,4,274500.0,,1.0,,
314959,0,1,18790,1,90000,4,408780.0,,1.0,,
372168,0,1,24142,1,112500,4,132444.0,,1.0,,
185933,0,1,15037,1,135000,4,254700.0,,1.0,,
330409,0,1,14709,1,112500,1,1125000.0,,1.0,,
250497,0,1,15653,1,274500,4,450000.0,,1.0,,
363763,0,1,24189,1,180000,4,254700.0,,1.0,,
419814,0,1,19149,1,135000,4,1006920.0,,1.0,,
361188,1,1,20295,1,135000,4,339723.0,1.0,,,
178319,1,1,15202,0,81000,4,102384.0,1.0,,,
408676,0,1,9978,0,67500,1,174132.0,,1.0,,
172802,0,1,10119,0,270000,1,675000.0,,1.0,,
164271,0,0,8357,1,382500,1,454500.0,,,,1.0
315062,1,1,18681,0,450000,1,1223010.0,1.0,,,
365259,0,1,23591,1,202500,4,585000.0,,1.0,,
207879,1,1,16627,1,220500,4,993082.5,1.0,,,
363949,0,1,19035,0,112500,4,675000.0,,1.0,,
189660,0,0,9113,0,225000,2,1125000.0,,,,1.0
267482,1,1,18022,1,405000,4,1494486.0,1.0,,,
112376,1,1,11566,0,117000,2,414792.0,1.0,,,
213108,0,1,9989,0,157500,4,467257.5,,1.0,,
310251,1,1,18146,1,225000,1,1103566.5,1.0,,,
371407,1,1,10973,1,112500,4,180000.0,1.0,,,
205468,0,1,15329,1,189000,4,640080.0,,1.0,,
332649,0,1,10723,0,40500,4,336924.0,,1.0,,
443323,0,1,12117,1,450000,4,503266.5,,1.0,,
385011,1,1,16754,0,135000,4,555273.0,1.0,,,
213718,0,1,14480,1,76500,4,675000.0,,1.0,,
416270,0,1,16070,0,135000,1,494550.0,,1.0,,
300905,0,1,14092,1,58500,1,258709.5,,1.0,,
321946,1,1,13415,1,121500,4,450000.0,1.0,,,
240785,0,1,11674,0,67500,4,270000.0,,1.0,,
302475,0,1,13577,1,135000,4,355536.0,,1.0,,
344351,1,1,10927,1,157500,2,225000.0,1.0,,,
254715,1,1,16307,1,135000,4,1042560.0,1.0,,,
208142,0,1,11981,1,90000,1,247500.0,,1.0,,
394086,1,1,9615,1,270000,4,450000.0,1.0,,,
172057,1,1,13081,1,315000,1,703728.0,1.0,,,
304697,0,1,14118,1,112500,4,1029658.5,,1.0,,
294277,1,1,11654,1,202500,4,840996.0,1.0,,,
410353,0,1,12566,1,157500,4,274500.0,,1.0,,
163722,0,1,23247,1,54000,4,123637.5,,1.0,,
231709,1,1,17468,1,270000,4,1113840.0,1.0,,,
346370,1,1,10336,1,180000,1,256500.0,1.0,,,
283633,0,1,19681,1,135000,4,395766.0,,1.0,,
210259,0,1,15087,1,202500,1,539100.0,,1.0,,
347767,0,1,17262,0,337500,4,1123443.0,,1.0,,
266487,0,1,9598,1,90000,4,225000.0,,1.0,,
404814,0,1,17605,1,180000,4,539100.0,,1.0,,
444763,0,1,19842,1,202500,4,886500.0,,1.0,,
351900,0,1,22533,1,225000,1,755190.0,,1.0,,
407562,1,1,16295,1,135000,4,808650.0,1.0,,,
241734,0,1,18877,1,135000,4,202500.0,,1.0,,
249716,1,0,8346,1,225000,4,945000.0,,,1.0,
205692,0,1,10201,1,135000,1,225000.0,,1.0,,
423006,1,1,17048,0,112500,4,254700.0,1.0,,,
166365,0,1,11000,1,135000,4,135000.0,,1.0,,
428620,0,1,21508,1,247500,4,829224.0,,1.0,,
108240,0,1,18854,1,90000,4,270000.0,,1.0,,
313386,1,1,15938,0,112500,4,270000.0,1.0,,,
146439,0,1,14127,0,315000,1,781920.0,,1.0,,
414065,0,1,9315,0,180000,1,2156400.0,,1.0,,
299097,0,1,14226,1,112500,1,814041.0,,1.0,,
205890,1,0,8665,1,81000,4,409500.0,,,1.0,
258852,0,1,21999,1,157500,4,885762.0,,1.0,,
223621,1,1,12846,1,112500,1,472500.0,1.0,,,
180100,0,1,19783,1,180000,4,312768.0,,1.0,,
243865,0,1,15423,0,202500,4,900000.0,,1.0,,
282089,0,1,22440,1,202500,4,450000.0,,1.0,,
203619,0,1,12500,1,135000,1,1078200.0,,1.0,,
267617,0,1,12218,1,180000,4,225000.0,,1.0,,
308303,0,1,16423,1,112500,4,531706.5,,1.0,,
209463,1,1,20824,0,301500,4,770292.0,1.0,,,
367229,0,0,9004,0,81000,4,227520.0,,,,1.0
445126,1,1,18976,1,112500,4,557221.5,1.0,,,
452243,1,1,21837,1,112500,4,1102500.0,1.0,,,
382657,1,1,20555,1,67500,4,271066.5,1.0,,,
112774,0,1,12092,1,81000,4,270000.0,,1.0,,
257584,1,1,15160,0,121500,4,528633.0,1.0,,,
284147,0,1,24088,0,81000,1,247275.0,,1.0,,
177949,0,1,21107,0,54000,4,312768.0,,1.0,,
449985,0,1,23212,1,58500,4,808650.0,,1.0,,
152084,0,1,17723,0,157500,1,294322.5,,1.0,,
205055,1,1,15855,1,162000,4,180000.0,1.0,,,
140233,0,1,19156,1,180000,4,1575000.0,,1.0,,
228702,0,1,17946,1,157500,4,450000.0,,1.0,,
428548,1,1,21424,0,81000,4,325908.0,1.0,,,
286810,0,1,23216,1,157500,4,239418.0,,1.0,,
357185,0,1,18264,1,45000,4,50940.0,,1.0,,
334548,0,1,11183,0,157500,4,755190.0,,1.0,,
424206,1,0,8676,1,108000,1,67500.0,,,1.0,
416127,0,1,12825,1,148500,4,255960.0,,1.0,,
344703,0,1,13277,0,247500,1,760225.5,,1.0,,
104546,0,1,17719,0,90000,4,684000.0,,1.0,,
349835,0,1,13066,1,121500,4,270000.0,,1.0,,
381220,0,1,19553,0,157500,4,555273.0,,1.0,,
441837,1,1,14971,1,112500,4,312768.0,1.0,,,
283646,1,1,21682,1,225000,4,1256400.0,1.0,,,
189191,0,1,13066,0,112500,1,855000.0,,1.0,,
420785,0,1,15228,1,90000,4,180000.0,,1.0,,
373881,1,1,20338,1,450000,4,675000.0,1.0,,,
196338,1,0,8902,1,225000,1,270000.0,,,1.0,
425758,1,1,18651,1,90000,4,172512.0,1.0,,,
164928,1,1,14995,1,315000,4,630000.0,1.0,,,
242124,0,1,15317,1,202500,4,284400.0,,1.0,,
332443,0,1,9572,0,135000,2,545040.0,,1.0,,
170025,0,1,13907,0,81000,4,900000.0,,1.0,,
446951,0,1,17425,1,315000,4,1078200.0,,1.0,,
348458,0,1,17778,0,99000,4,814041.0,,1.0,,
175844,1,1,14008,1,180000,4,1288350.0,1.0,,,
377925,0,1,24022,0,54000,4,153310.5,,1.0,,
176193,0,1,14642,0,270000,4,1546020.0,,1.0,,
419772,0,1,12807,1,117000,4,536917.5,,1.0,,
138400,1,1,15588,1,225000,1,247500.0,1.0,,,
120273,0,1,17471,1,202500,4,963472.5,,1.0,,
201059,0,1,18675,1,157500,1,808650.0,,1.0,,
166595,0,1,11785,1,135000,4,640080.0,,1.0,,
132229,0,1,20847,1,135000,4,1471608.0,,1.0,,
311283,0,1,15177,0,126000,4,1183963.5,,1.0,,
139016,1,1,19233,1,135000,4,450000.0,1.0,,,
392395,0,1,20763,1,90000,4,1017544.5,,1.0,,
455342,1,1,12371,1,135000,1,1006920.0,1.0,,,
454219,0,1,18840,0,225000,1,675000.0,,1.0,,
221144,1,1,12526,1,675000,4,659623.5,1.0,,,
159529,0,1,10470,1,112500,4,755190.0,,1.0,,
335151,1,1,18168,1,126000,1,313438.5,1.0,,,
224376,0,1,20070,0,112500,4,337500.0,,1.0,,
215507,0,1,9615,1,90000,4,254700.0,,1.0,,
447216,0,0,8580,1,112500,4,720000.0,,,,1.0
216210,0,1,22928,1,202500,4,664569.0,,1.0,,
269002,0,1,10335,1,67500,4,544491.0,,1.0,,
400996,0,1,18145,0,144000,4,729792.0,,1.0,,
319350,1,1,14015,1,157500,4,679500.0,1.0,,,
139612,0,1,12593,1,78750,4,354469.5,,1.0,,
379580,1,0,8617,0,171000,4,132444.0,,,1.0,
257944,0,1,20380,0,270000,4,1312110.0,,1.0,,
222539,1,1,20869,0,157500,4,495000.0,1.0,,,
258855,0,1,15325,0,63000,4,1125000.0,,1.0,,
253597,0,1,17890,1,112500,4,244584.0,,1.0,,
237309,0,1,15052,1,225000,1,752742.0,,1.0,,
341687,0,1,17863,1,180000,4,1078200.0,,1.0,,
132564,0,1,20584,1,157500,4,247500.0,,1.0,,
224505,0,1,20333,0,193500,4,414000.0,,1.0,,
199408,1,0,8425,1,142042,4,135000.0,,,1.0,
159186,0,1,23673,0,135000,4,112500.0,,1.0,,
237173,0,1,16163,1,216000,4,623749.5,,1.0,,
402845,1,1,11466,1,180000,1,225000.0,1.0,,,
160313,0,1,18227,1,160200,4,1024740.0,,1.0,,
355116,1,1,13855,1,180000,4,331920.0,1.0,,,
429621,0,1,12628,1,90000,1,373500.0,,1.0,,
219719,0,1,19691,1,324000,4,800500.5,,1.0,,
128072,0,1,12882,1,135000,4,634482.0,,1.0,,
208162,0,1,10084,1,157500,4,490536.0,,1.0,,
199323,1,1,10117,1,112500,2,225000.0,1.0,,,
100635,0,1,12265,1,157500,4,238500.0,,1.0,,
108290,0,1,15317,0,157500,4,450000.0,,1.0,,
231512,1,1,16727,1,157500,4,900000.0,1.0,,,
421039,0,1,14100,0,135000,4,157914.0,,1.0,,
214831,1,1,14299,1,900000,2,900000.0,1.0,,,
222365,0,1,9243,1,112500,1,518562.0,,1.0,,
165227,0,1,20958,0,99000,4,225000.0,,1.0,,
432122,0,1,10870,1,675000,1,473760.0,,1.0,,
133605,0,1,18677,0,225000,1,808650.0,,1.0,,
345017,1,1,14748,0,157500,1,253737.0,1.0,,,
421370,0,1,20321,0,135000,1,675000.0,,1.0,,
143635,1,1,13792,0,121500,4,666000.0,1.0,,,
195410,0,1,12433,1,90000,4,239850.0,,1.0,,
375881,0,1,17505,1,180000,4,302206.5,,1.0,,
110606,1,1,22722,0,135000,4,521280.0,1.0,,,
121005,0,1,13957,1,67500,4,384048.0,,1.0,,
261834,0,1,15646,0,135000,4,1046142.0,,1.0,,
418620,1,1,19769,1,157500,4,573628.5,1.0,,,
411279,0,1,13418,1,180000,1,760225.5,,1.0,,
101564,1,1,9912,1,112500,4,417024.0,1.0,,,
210592,0,1,18243,0,90000,4,157500.0,,1.0,,
140079,0,1,17359,0,225000,4,180000.0,,1.0,,
247479,0,1,21775,0,135000,4,497520.0,,1.0,,
258534,1,1,13271,1,202500,4,835380.0,1.0,,,
408140,0,1,22962,1,144000,4,508495.5,,1.0,,
248295,0,1,20320,1,94500,4,253737.0,,1.0,,
445571,0,1,13472,0,157500,4,675000.0,,1.0,,
116485,0,1,22801,1,45000,4,808650.0,,1.0,,
317310,0,1,14278,1,202500,1,607500.0,,1.0,,
254200,0,1,10327,1,225000,4,728460.0,,1.0,,
301814,1,1,21294,1,180000,4,1515415.5,1.0,,,
163595,1,0,8099,0,112500,4,167895.0,,,1.0,
364800,0,1,12372,1,81000,4,490495.5,,1.0,,
318809,0,1,9259,0,189000,1,497520.0,,1.0,,
174935,0,1,17054,1,315000,4,239850.0,,1.0,,
355660,1,1,13526,1,225000,4,948582.0,1.0,,,
400636,1,1,14023,0,112500,4,180000.0,1.0,,,
393065,0,1,14354,1,202500,4,1535715.0,,1.0,,
172882,0,1,12089,1,85500,4,152820.0,,1.0,,
223687,0,1,15688,1,157500,4,703584.0,,1.0,,
420010,0,1,21830,0,126000,4,916470.0,,1.0,,
276252,0,1,20074,1,157500,4,780363.0,,1.0,,
262748,1,1,17950,1,180000,4,350860.5,1.0,,,
360607,1,1,22816,0,112500,4,327024.0,1.0,,,
262518,0,1,11236,0,135000,1,292500.0,,1.0,,
264745,0,1,17826,0,135000,4,727785.0,,1.0,,
291699,1,1,11445,0,202500,4,500211.0,1.0,,,
372302,0,1,21612,1,157500,1,348264.0,,1.0,,
263911,0,1,20337,1,117000,4,610335.0,,1.0,,
201305,0,1,16335,1,58500,4,381528.0,,1.0,,
406503,0,1,16028,1,180000,4,540000.0,,1.0,,
386155,1,1,11182,0,180000,1,562500.0,1.0,,,
429814,1,1,17621,1,247500,4,468733.5,1.0,,,
344912,1,1,22256,1,247500,4,906228.0,1.0,,,
363219,0,1,14663,0,135000,4,1130112.0,,1.0,,
155487,0,1,15009,0,270000,1,1125000.0,,1.0,,
117749,0,1,15211,1,148500,4,544491.0,,1.0,,
379064,1,1,16770,1,261000,4,729792.0,1.0,,,
255449,0,1,22923,0,148500,4,1575000.0,,1.0,,
304234,1,1,13528,1,157500,4,198666.0,1.0,,,
191646,0,1,18709,0,360000,1,2013840.0,,1.0,,
266876,1,1,10973,1,225000,1,1223010.0,1.0,,,
268049,0,1,18937,1,54000,1,508495.5,,1.0,,
320055,0,1,20074,0,166500,4,1042560.0,,1.0,,
404833,1,0,8179,1,112500,4,284400.0,,,1.0,
104801,1,1,20719,0,144000,4,679500.0,1.0,,,
437394,0,1,23469,1,135000,4,291384.0,,1.0,,
145964,0,1,14182,1,135000,4,314100.0,,1.0,,
347432,0,1,16254,1,162000,4,1120500.0,,1.0,,
145708,0,1,10926,0,270000,1,1718473.5,,1.0,,
339239,0,1,15034,1,112500,1,640080.0,,1.0,,
135370,0,1,16044,1,225000,4,746280.0,,1.0,,
263742,1,1,18618,0,180000,4,469152.0,1.0,,,
251190,1,1,11058,0,112500,4,590337.0,1.0,,,
408331,1,1,10284,0,180000,1,1350000.0,1.0,,,
169098,0,1,19266,1,90000,4,573943.5,,1.0,,
323869,0,1,13151,1,67500,4,327024.0,,1.0,,
382013,0,1,16033,0,180000,4,765000.0,,1.0,,
150058,0,1,22961,0,72000,2,814041.0,,1.0,,
437034,0,1,14547,1,103500,4,412942.5,,1.0,,
298854,0,1,9275,0,90000,4,225000.0,,1.0,,
379587,0,1,24399,1,112500,1,284400.0,,1.0,,
216400,0,1,16814,0,202500,4,121500.0,,1.0,,
437453,0,1,16318,1,225000,4,284400.0,,1.0,,
355900,1,1,10436,0,112500,1,729792.0,1.0,,,
431780,0,1,21105,1,135000,4,540000.0,,1.0,,
309466,0,1,20362,0,121500,4,684657.0,,1.0,,
102653,1,1,17136,1,135000,4,850500.0,1.0,,,
420949,0,1,12944,1,81000,4,1256400.0,,1.0,,
125279,0,1,11558,0,112500,2,327024.0,,1.0,,
286060,1,1,16570,1,315000,1,315000.0,1.0,,,
183023,0,1,19338,1,112500,1,338832.0,,1.0,,
293271,1,1,12008,0,292500,1,1078200.0,1.0,,,
260404,0,1,14691,0,247500,4,900000.0,,1.0,,
189830,0,1,20031,1,31500,4,95940.0,,1.0,,
390176,0,1,9133,1,157500,4,339228.0,,1.0,,
296028,1,1,14476,1,225000,4,979992.0,1.0,,,
100161,0,1,16219,1,90000,4,370629.0,,1.0,,
393794,1,1,15117,1,112500,4,288873.0,1.0,,,
343475,0,0,8236,0,48150,4,284400.0,,,,1.0
253489,0,1,20703,1,450000,4,1963494.0,,1.0,,
415735,0,1,14047,1,180000,1,314100.0,,1.0,,
375451,0,1,19294,1,247500,4,942300.0,,1.0,,
279628,0,1,19830,1,128250,4,450000.0,,1.0,,
126544,1,1,10126,0,315000,4,454500.0,1.0,,,
196519,1,0,8078,0,153000,4,172021.5,,,1.0,
125005,0,1,13698,1,193500,4,510853.5,,1.0,,
271405,1,1,16105,1,180000,4,592560.0,1.0,,,
343409,0,1,19802,1,292500,4,675000.0,,1.0,,
352652,1,1,19664,1,243000,4,301500.0,1.0,,,
381071,1,1,17408,1,180000,1,1350000.0,1.0,,,
246733,0,1,14463,0,144000,4,1082214.0,,1.0,,
302722,1,1,13632,0,81000,4,450000.0,1.0,,,
425248,0,1,18667,1,99000,4,942300.0,,1.0,,
216734,1,1,16689,0,112500,4,241618.5,1.0,,,
235667,1,1,11988,1,81000,1,309420.0,1.0,,,
349339,0,1,21966,1,99000,4,265536.0,,1.0,,
240016,1,1,10704,1,180000,1,521280.0,1.0,,,
123978,0,1,16017,1,270000,1,274779.0,,1.0,,
200781,0,1,19350,1,180000,4,331632.0,,1.0,,
336900,0,1,19135,1,112500,4,443088.0,,1.0,,
192440,0,1,23469,1,130500,4,439074.0,,1.0,,
414843,0,1,9826,1,247500,4,668304.0,,1.0,,
301308,1,1,22172,1,112500,4,808650.0,1.0,,,
405172,1,1,10254,1,261000,4,2447937.0,1.0,,,
338722,0,1,17816,0,180000,4,1125000.0,,1.0,,
440521,0,1,22794,1,56250,4,250614.0,,1.0,,
209743,0,1,9846,1,157500,1,675000.0,,1.0,,
364477,0,1,15836,0,450000,1,1350000.0,,1.0,,
439092,0,1,13167,1,247500,1,1803627.0,,1.0,,
123964,0,1,20277,0,157500,4,263686.5,,1.0,,
389206,0,1,10936,1,90000,4,225000.0,,1.0,,
184657,0,1,22129,1,89550,4,491823.0,,1.0,,
133636,0,1,13195,1,247500,4,450000.0,,1.0,,
222436,0,1,18844,0,148500,4,900000.0,,1.0,,
208258,0,1,10044,1,180000,1,135000.0,,1.0,,
172177,0,1,13922,0,247500,1,1350000.0,,1.0,,
443627,0,1,23622,0,72000,4,450000.0,,1.0,,
429550,0,1,13464,0,135000,1,454500.0,,1.0,,
137731,0,1,21045,1,360000,4,727785.0,,1.0,,
395546,0,1,10083,1,99000,4,254700.0,,1.0,,
